trx_id;trx_date;SKU_CODE;outlet;QtySold;net_sales;CHANNEL;payment_method;product_price
TRX1003622_R4;28/01/2024;SKU015;OUT-021;2;135000;GT;QRIS;35000
TRX1003622_R6;10/01/2024;SKU015;OUT-021;1;135000;GT;QRIS;35000
TRX1003622_R7;30/01/2024;SKU015;OUT-021;1;135000;GT;QRIS;35000
TRX1002176_R4;06/01/2024;SKU015;OUT-021;9;90000;MT;Cash;35000
TRX1002176_R6;02/01/2024;SKU015;OUT-021;6;90000;MT;Cash;35000
TRX1000239_R3;06/01/2024;SKU015;OUT-022;1;75000;GT;Cash;45000
TRX1000239_R4;19/01/2024;SKU015;OUT-022;2;75000;GT;Cash;45000
TRX1000239_R5;01/01/2024;SKU015;OUT-022;3;75000;GT;Cash;45000
TRX1000239_R8;17/01/2024;SKU015;OUT-022;4;75000;GT;Cash;45000
TRX1001498_R2;09/01/2024;SKU015;OUT-022;8;135000;MT;Debit;45000
TRX1001744_R1;25/01/2024;SKU015;OUT-023;11;75000;MT;QRIS;75000
TRX1001744_R6;24/01/2024;SKU015;OUT-023;5;75000;MT;QRIS;75000
TRX1001744_R7;22/01/2024;SKU015;OUT-023;9;75000;MT;QRIS;75000
TRX1001744_R8;11/01/2024;SKU015;OUT-023;5;75000;MT;QRIS;75000
TRX1003048_R3;08/01/2024;SKU015;OUT-024;5;135000;GT;Cash;25000
TRX1003048_R7;17/01/2024;SKU015;OUT-024;3;135000;GT;Cash;25000
TRX1001652_R2;09/01/2024;SKU015;OUT-024;9;220000;MT;Debit;25000
TRX1001652_R7;06/01/2024;SKU015;OUT-024;5;220000;MT;Debit;25000
TRX1001652_R8;13/01/2024;SKU015;OUT-024;5;220000;MT;Debit;25000
TRX1001652_R9;20/01/2024;SKU015;OUT-024;9;220000;MT;Debit;25000
TRX1000907_R3;12/01/2024;SKU015;OUT-025;3;175000;GT;QRIS;35000
TRX1000907_R4;25/01/2024;SKU015;OUT-025;3;175000;GT;QRIS;35000
TRX1000907_R6;11/01/2024;SKU015;OUT-025;4;175000;GT;QRIS;35000
TRX1001590_R5;01/01/2024;SKU015;OUT-025;10;225000;MT;Credit Card;35000
TRX1001590_R6;04/01/2024;SKU015;OUT-025;10;225000;MT;Credit Card;35000
TRX1001590_R7;30/01/2024;SKU015;OUT-025;10;225000;MT;Credit Card;35000
TRX1002879_R2;07/01/2024;SKU016;OUT-001;4;125000;GT;QRIS;125000
TRX1002879_R3;22/01/2024;SKU016;OUT-001;5;125000;GT;QRIS;125000
TRX1002879_R8;12/01/2024;SKU016;OUT-001;4;125000;GT;QRIS;125000
TRX1002028_R7;24/01/2024;SKU016;OUT-002;2;275000;GT;QRIS;35000
TRX1000866_R1;02/01/2024;SKU016;OUT-002;11;375000;MT;QRIS;35000
TRX1000866_R2;31/01/2024;SKU016;OUT-002;7;375000;MT;QRIS;35000
TRX1000866_R3;28/01/2024;SKU016;OUT-002;1;375000;MT;QRIS;35000
TRX1000866_R4;15/01/2024;SKU016;OUT-002;4;375000;MT;QRIS;35000
TRX1003528_R3;25/01/2024;SKU016;OUT-003;5;225000;GT;Cash;35000
TRX1003528_R5;31/01/2024;SKU016;OUT-003;5;225000;GT;Cash;35000
TRX1003528_R7;13/01/2024;SKU016;OUT-003;1;225000;GT;Cash;35000
TRX1003410_R6;08/01/2024;SKU016;OUT-003;10;180000;MT;Cash;35000
TRX1000927_R3;27/01/2024;SKU016;OUT-004;3;125000;GT;QRIS;75000
TRX1000927_R4;08/01/2024;SKU016;OUT-004;2;125000;GT;QRIS;75000
TRX1002322_R1;20/01/2024;SKU016;OUT-004;10;50000;MT;QRIS;75000
TRX1002322_R2;17/01/2024;SKU016;OUT-004;4;50000;MT;QRIS;75000
TRX1002322_R3;19/01/2024;SKU016;OUT-004;10;50000;MT;QRIS;75000
TRX1002322_R4;08/01/2024;SKU016;OUT-004;11;50000;MT;QRIS;75000
TRX1002318_R2;18/01/2024;SKU016;OUT-005;5;225000;GT;QRIS;75000
TRX1002318_R3;06/01/2024;SKU016;OUT-005;3;225000;GT;QRIS;75000
TRX1002318_R7;16/01/2024;SKU016;OUT-005;4;225000;GT;QRIS;75000
TRX1002019_R1;10/01/2024;SKU016;OUT-005;2;175000;MT;Cash;75000
TRX1002019_R4;20/01/2024;SKU016;OUT-005;9;175000;MT;Cash;75000
TRX1002019_R5;23/01/2024;SKU016;OUT-005;9;175000;MT;Cash;75000
TRX1001308_R2;23/01/2024;SKU016;OUT-006;3;25000;MT;Cash;25000
TRX1001308_R5;07/01/2024;SKU016;OUT-006;1;25000;MT;Cash;25000
TRX1001835_R3;03/01/2024;SKU016;OUT-007;4;55000;GT;QRIS;55000
TRX1001835_R8;30/01/2024;SKU016;OUT-007;3;55000;GT;QRIS;55000
TRX1001835_R9;17/01/2024;SKU016;OUT-007;4;55000;GT;QRIS;55000
TRX1003132_R2;18/01/2024;SKU016;OUT-007;9;75000;MT;Cash;55000
TRX1001876_R4;11/01/2024;SKU016;OUT-008;2;50000;GT;Cash;75000
TRX1003382_R1;17/01/2024;SKU016;OUT-009;5;125000;GT;Cash;125000
TRX1003382_R4;19/01/2024;SKU016;OUT-009;1;125000;GT;Cash;125000
TRX1003382_R8;16/01/2024;SKU016;OUT-009;1;125000;GT;Cash;125000
TRX1003382_R9;18/01/2024;SKU016;OUT-009;4;125000;GT;Cash;125000
TRX1002341_R2;12/01/2024;SKU016;OUT-009;2;105000;MT;Cash;125000
TRX1002341_R3;10/01/2024;SKU016;OUT-009;10;105000;MT;Cash;125000
TRX1002341_R7;25/01/2024;SKU016;OUT-009;8;105000;MT;Cash;125000
TRX1002342_R3;24/01/2024;SKU016;OUT-010;4;180000;GT;QRIS;75000
TRX1000347_R2;23/01/2024;SKU016;OUT-010;4;70000;MT;Debit;75000
TRX1000347_R4;12/01/2024;SKU016;OUT-010;1;70000;MT;Debit;75000
TRX1000347_R6;31/01/2024;SKU016;OUT-010;11;70000;MT;Debit;75000
TRX1000347_R8;02/01/2024;SKU016;OUT-010;9;70000;MT;Debit;75000
TRX1001214_R3;29/01/2024;SKU016;OUT-011;4;125000;GT;QRIS;75000
TRX1001214_R4;16/01/2024;SKU016;OUT-011;2;125000;GT;QRIS;75000
TRX1003438_R1;21/01/2024;SKU016;OUT-012;1;55000;GT;QRIS;55000
TRX1003438_R3;19/01/2024;SKU016;OUT-012;3;55000;GT;QRIS;55000
TRX1003438_R5;08/01/2024;SKU016;OUT-012;1;55000;GT;QRIS;55000
TRX1000569_R4;26/01/2024;SKU016;OUT-012;3;150000;MT;Cash;55000
TRX1000569_R6;29/01/2024;SKU016;OUT-012;9;150000;MT;Cash;55000
TRX1000569_R7;19/01/2024;SKU016;OUT-012;7;150000;MT;Cash;55000
TRX1002854_R1;30/01/2024;SKU016;OUT-013;4;25000;MT;Debit;55000
TRX1002854_R3;06/01/2024;SKU016;OUT-013;9;25000;MT;Debit;55000
TRX1002854_R4;10/01/2024;SKU016;OUT-013;6;25000;MT;Debit;55000
TRX1002931_R3;26/01/2024;SKU016;OUT-014;2;250000;GT;Cash;55000
TRX1002931_R6;25/01/2024;SKU016;OUT-014;4;250000;GT;Cash;55000
TRX1002931_R7;02/01/2024;SKU016;OUT-014;5;250000;GT;Cash;55000
TRX1002115_R1;04/01/2024;SKU016;OUT-014;5;125000;MT;Debit;55000
TRX1002115_R2;06/01/2024;SKU016;OUT-014;5;125000;MT;Debit;55000
TRX1002115_R3;21/01/2024;SKU016;OUT-014;7;125000;MT;Debit;55000
TRX1002115_R9;29/01/2024;SKU016;OUT-014;2;125000;MT;Debit;55000
TRX1002115_R10;08/01/2024;SKU016;OUT-014;3;125000;MT;Debit;55000
TRX1000455_R4;22/01/2024;SKU016;OUT-015;1;125000;GT;Cash;25000
TRX1003283_R1;05/01/2024;SKU016;OUT-015;1;100000;MT;QRIS;25000
TRX1000150_R3;28/01/2024;SKU016;OUT-016;4;220000;GT;QRIS;25000
TRX1000118_R2;27/01/2024;SKU016;OUT-017;2;135000;MT;Cash;35000
TRX1003928_R6;12/01/2024;SKU016;OUT-018;2;55000;GT;QRIS;45000
TRX1003928_R8;11/01/2024;SKU016;OUT-018;4;55000;GT;QRIS;45000
TRX1001692_R3;31/01/2024;SKU016;OUT-018;5;125000;MT;Debit;45000
TRX1001692_R4;10/01/2024;SKU016;OUT-018;11;125000;MT;Debit;45000
TRX1001692_R5;02/01/2024;SKU016;OUT-018;3;125000;MT;Debit;45000
TRX1001794_R1;15/01/2024;SKU016;OUT-019;1;25000;GT;Cash;25000
TRX1001794_R2;10/01/2024;SKU016;OUT-019;2;25000;GT;Cash;25000
TRX1002933_R2;01/01/2024;SKU016;OUT-020;10;225000;MT;Credit Card;75000
TRX1002933_R3;02/01/2024;SKU016;OUT-020;8;225000;MT;Credit Card;75000
TRX1002933_R4;20/01/2024;SKU016;OUT-020;9;225000;MT;Credit Card;75000
TRX1002933_R7;12/01/2024;SKU016;OUT-020;8;225000;MT;Credit Card;75000
TRX1003804_R1;01/01/2024;SKU016;OUT-021;5;250000;GT;Cash;125000
TRX1003804_R2;24/01/2024;SKU016;OUT-021;2;250000;GT;Cash;125000
TRX1001229_R1;24/01/2024;SKU016;OUT-022;3;125000;MT;Debit;25000
TRX1001229_R5;29/01/2024;SKU016;OUT-022;7;125000;MT;Debit;25000
TRX1001229_R8;28/01/2024;SKU016;OUT-022;4;125000;MT;Debit;25000
TRX1000771_R1;10/01/2024;SKU016;OUT-023;5;35000;GT;Cash;45000
TRX1000771_R3;14/01/2024;SKU016;OUT-023;3;35000;GT;Cash;45000
TRX1000771_R8;26/01/2024;SKU016;OUT-023;2;35000;GT;Cash;45000
TRX1000575_R1;01/01/2024;SKU016;OUT-023;4;45000;MT;Debit;45000
TRX1000575_R3;02/01/2024;SKU016;OUT-023;7;45000;MT;Debit;45000
TRX1000575_R5;30/01/2024;SKU016;OUT-023;10;45000;MT;Debit;45000
TRX1001179_R1;09/01/2024;SKU016;OUT-024;3;175000;GT;Cash;75000
TRX1001179_R7;22/01/2024;SKU016;OUT-024;1;175000;GT;Cash;75000
TRX1001913_R4;07/01/2024;SKU016;OUT-024;1;75000;MT;Credit Card;75000
TRX1001913_R6;01/01/2024;SKU016;OUT-024;5;75000;MT;Credit Card;75000
TRX1002635_R4;30/01/2024;SKU016;OUT-025;2;175000;GT;QRIS;35000
TRX1002635_R5;20/01/2024;SKU016;OUT-025;1;175000;GT;QRIS;35000
TRX1003794_R2;18/01/2024;SKU016;OUT-025;7;150000;MT;Debit;35000
TRX1003794_R7;10/01/2024;SKU016;OUT-025;11;150000;MT;Debit;35000
TRX1002184_R4;22/01/2024;SKU017;OUT-001;2;75000;GT;QRIS;55000
TRX1000253_R3;25/01/2024;SKU017;OUT-001;3;175000;MT;Debit;55000
TRX1000253_R4;06/01/2024;SKU017;OUT-001;5;175000;MT;Debit;55000
TRX1002706_R5;31/01/2024;SKU017;OUT-003;4;100000;GT;QRIS;75000
TRX1000832_R5;26/01/2024;SKU017;OUT-003;9;175000;MT;Debit;75000
TRX1000065_R1;28/01/2024;SKU017;OUT-004;1;75000;GT;Cash;35000
TRX1000065_R6;29/01/2024;SKU017;OUT-004;1;75000;GT;Cash;35000
TRX1000065_R9;01/01/2024;SKU017;OUT-004;5;75000;GT;Cash;35000
TRX1001623_R2;04/01/2024;SKU017;OUT-004;4;100000;MT;QRIS;35000
TRX1001623_R4;10/01/2024;SKU017;OUT-004;2;100000;MT;QRIS;35000
TRX1001623_R9;05/01/2024;SKU017;OUT-004;8;100000;MT;QRIS;35000
TRX1000458_R1;28/01/2024;SKU017;OUT-005;4;70000;GT;Cash;125000
TRX1000458_R2;23/01/2024;SKU017;OUT-005;1;70000;GT;Cash;125000
TRX1000458_R3;17/01/2024;SKU017;OUT-005;2;70000;GT;Cash;125000
TRX1000458_R4;13/01/2024;SKU017;OUT-005;4;70000;GT;Cash;125000
TRX1000458_R5;11/01/2024;SKU017;OUT-005;4;70000;GT;Cash;125000
TRX1001954_R5;08/01/2024;SKU017;OUT-005;4;180000;MT;QRIS;125000
TRX1003427_R4;02/01/2024;SKU017;OUT-006;3;175000;GT;Cash;55000
TRX1003427_R5;01/01/2024;SKU017;OUT-006;3;175000;GT;Cash;55000
TRX1000898_R1;03/01/2024;SKU017;OUT-006;9;220000;MT;QRIS;55000
TRX1001000_R2;02/01/2024;SKU017;OUT-007;3;165000;GT;QRIS;45000
TRX1001000_R4;16/01/2024;SKU017;OUT-007;5;165000;GT;QRIS;45000
TRX1001000_R6;13/01/2024;SKU017;OUT-007;1;165000;GT;QRIS;45000
TRX1001000_R9;19/01/2024;SKU017;OUT-007;2;165000;GT;QRIS;45000
TRX1002214_R2;20/01/2024;SKU017;OUT-007;7;175000;MT;Credit Card;45000
TRX1002214_R5;26/01/2024;SKU017;OUT-007;5;175000;MT;Credit Card;45000
TRX1002214_R6;31/01/2024;SKU017;OUT-007;5;175000;MT;Credit Card;45000
TRX1000748_R3;17/01/2024;SKU017;OUT-008;4;175000;GT;QRIS;55000
TRX1000748_R7;30/01/2024;SKU017;OUT-008;1;175000;GT;QRIS;55000
TRX1002077_R1;19/01/2024;SKU017;OUT-008;11;180000;MT;Cash;55000
TRX1002077_R2;26/01/2024;SKU017;OUT-008;8;180000;MT;Cash;55000
TRX1003734_R1;16/01/2024;SKU017;OUT-009;2;180000;GT;Cash;125000
TRX1003734_R2;28/01/2024;SKU017;OUT-009;2;180000;GT;Cash;125000
TRX1002199_R3;28/01/2024;SKU017;OUT-009;9;180000;MT;Cash;125000
TRX1000018_R1;10/01/2024;SKU017;OUT-010;3;90000;General rade;QRIS;45000
TRX1000018_R8;29/01/2024;SKU017;OUT-010;1;90000;General rade;QRIS;45000
TRX1000874_R1;14/01/2024;SKU017;OUT-010;6;140000;MT;QRIS;45000
TRX1000874_R3;31/01/2024;SKU017;OUT-010;10;140000;MT;QRIS;45000
TRX1000874_R6;25/01/2024;SKU017;OUT-010;4;140000;MT;QRIS;45000
TRX1000874_R7;19/01/2024;SKU017;OUT-010;3;140000;MT;QRIS;45000
TRX1000874_R8;08/01/2024;SKU017;OUT-010;1;140000;MT;QRIS;45000
TRX1002120_R3;17/01/2024;SKU017;OUT-011;1;165000;MT;Debit;35000
TRX1002120_R4;09/01/2024;SKU017;OUT-011;2;165000;MT;Debit;35000
TRX1002120_R5;21/01/2024;SKU017;OUT-011;3;165000;MT;Debit;35000
TRX1002120_R6;11/01/2024;SKU017;OUT-011;10;165000;MT;Debit;35000
TRX1002439_R8;26/01/2024;SKU017;OUT-012;1;35000;GT;Cash;45000
TRX1002439_R10;19/01/2024;SKU017;OUT-012;3;35000;GT;Cash;45000
TRX1001275_R3;24/01/2024;SKU017;OUT-013;1;220000;MT;QRIS;55000
TRX1001275_R7;08/01/2024;SKU017;OUT-013;8;220000;MT;QRIS;55000
TRX1001275_R8;12/01/2024;SKU017;OUT-013;8;220000;MT;QRIS;55000
TRX1001534_R5;23/01/2024;SKU017;OUT-014;4;625000;GT;QRIS;35000
TRX1001534_R8;15/01/2024;SKU017;OUT-014;2;625000;GT;QRIS;35000
TRX1001234_R2;29/01/2024;SKU017;OUT-014;4;100000;MT;QRIS;35000
TRX1001234_R7;22/01/2024;SKU017;OUT-014;10;100000;MT;QRIS;35000
TRX1001234_R9;25/01/2024;SKU017;OUT-014;3;100000;MT;QRIS;35000
TRX1003523_R4;16/01/2024;SKU017;OUT-015;1;300000;GT;Cash;55000
TRX1003512_R1;15/01/2024;SKU017;OUT-016;4;150000;GT;Cash;45000
TRX1003512_R2;22/01/2024;SKU017;OUT-016;5;150000;GT;Cash;45000
TRX1003512_R6;10/01/2024;SKU017;OUT-016;5;150000;GT;Cash;45000
TRX1000466_R1;05/01/2024;SKU017;OUT-016;2;175000;MT;QRIS;45000
TRX1000466_R3;15/01/2024;SKU017;OUT-016;2;175000;MT;QRIS;45000
TRX1001731_R1;23/01/2024;SKU017;OUT-017;1;75000;GT;QRIS;55000
TRX1001731_R3;09/01/2024;SKU017;OUT-017;1;75000;GT;QRIS;55000
TRX1001731_R4;28/01/2024;SKU017;OUT-017;5;75000;GT;QRIS;55000
TRX1003572_R3;09/01/2024;SKU017;OUT-017;9;220000;MT;QRIS;55000
TRX1003572_R8;24/01/2024;SKU017;OUT-017;3;220000;MT;QRIS;55000
TRX1003572_R9;10/01/2024;SKU017;OUT-017;11;220000;MT;QRIS;55000
TRX1003572_R10;20/01/2024;SKU017;OUT-017;8;220000;MT;QRIS;55000
TRX1003613_R2;18/01/2024;SKU017;OUT-018;5;135000;GT;Cash;45000
TRX1003613_R4;12/01/2024;SKU017;OUT-018;3;135000;GT;Cash;45000
TRX1003613_R5;25/01/2024;SKU017;OUT-018;4;135000;GT;Cash;45000
TRX1002171_R4;01/01/2024;SKU017;OUT-018;1;165000;MT;Credit Card;45000
TRX1002171_R5;25/01/2024;SKU017;OUT-018;3;165000;MT;Credit Card;45000
TRX1001738_R1;05/01/2024;SKU017;OUT-019;2;90000;GT;QRIS;75000
TRX1001738_R2;19/01/2024;SKU017;OUT-019;5;90000;GT;QRIS;75000
TRX1001738_R3;09/01/2024;SKU017;OUT-019;3;90000;GT;QRIS;75000
TRX1001738_R6;14/01/2024;SKU017;OUT-019;3;90000;GT;QRIS;75000
TRX1002587_R2;24/01/2024;SKU017;OUT-020;1;125000;GT;QRIS;55000
TRX1002587_R4;02/01/2024;SKU017;OUT-020;1;125000;GT;QRIS;55000
TRX1002587_R7;23/01/2024;SKU017;OUT-020;4;125000;GT;QRIS;55000
TRX1002587_R8;14/01/2024;SKU017;OUT-020;3;125000;GT;QRIS;55000
TRX1003598_R4;13/01/2024;SKU017;OUT-020;7;105000;MT;QRIS;55000
TRX1003598_R5;19/01/2024;SKU017;OUT-020;10;105000;MT;QRIS;55000
TRX1001892_R2;10/01/2024;SKU017;OUT-021;1;225000;GT;Cash;75000
TRX1001892_R3;27/01/2024;SKU017;OUT-021;3;225000;GT;Cash;75000
TRX1001892_R5;28/01/2024;SKU017;OUT-021;2;225000;GT;Cash;75000
TRX1001892_R6;17/01/2024;SKU017;OUT-021;4;225000;GT;Cash;75000
TRX1001175_R6;20/01/2024;SKU017;OUT-022;5;250000;GT;Cash;55000
TRX1001175_R7;31/01/2024;SKU017;OUT-022;2;250000;GT;Cash;55000
TRX1001175_R9;10/01/2024;SKU017;OUT-022;3;250000;GT;Cash;55000
TRX1000226_R2;30/01/2024;SKU017;OUT-022;1;135000;MT;Debit;55000
TRX1000226_R8;09/01/2024;SKU017;OUT-022;8;135000;MT;Debit;55000
TRX1000226_R9;23/01/2024;SKU017;OUT-022;5;135000;MT;Debit;55000
TRX1001553_R8;09/01/2024;SKU017;OUT-023;5;275000;GT;Cash;45000
TRX1001553_R9;13/01/2024;SKU017;OUT-023;2;275000;GT;Cash;45000
TRX1003434_R2;21/01/2024;SKU017;OUT-023;5;250000;MT;Cash;45000
TRX1003434_R4;15/01/2024;SKU017;OUT-023;5;250000;MT;Cash;45000
TRX1003434_R5;06/01/2024;SKU017;OUT-023;4;250000;MT;Cash;45000
TRX1001526_R1;28/01/2024;SKU017;OUT-024;5;100000;GT;Cash;55000
TRX1001526_R5;15/01/2024;SKU017;OUT-024;3;100000;GT;Cash;55000
TRX1003481_R1;26/01/2024;SKU017;OUT-024;6;55000;MT;Cash;55000
TRX1003481_R6;13/01/2024;SKU017;OUT-024;3;55000;MT;Cash;55000
TRX1003481_R8;19/01/2024;SKU017;OUT-024;1;55000;MT;Cash;55000
TRX1000133_R1;28/01/2024;SKU017;OUT-025;1;165000;GT;Cash;35000
TRX1000133_R3;29/01/2024;SKU017;OUT-025;5;165000;GT;Cash;35000
TRX1000133_R8;02/01/2024;SKU017;OUT-025;3;165000;GT;Cash;35000
TRX1002850_R1;26/01/2024;SKU017;OUT-025;10;75000;MT;Cash;35000
TRX1002850_R2;27/01/2024;SKU017;OUT-025;7;75000;MT;Cash;35000
TRX1002850_R3;18/01/2024;SKU017;OUT-025;9;75000;MT;Cash;35000
TRX1002850_R4;01/01/2024;SKU017;OUT-025;1;75000;MT;Cash;35000
TRX1002850_R5;03/01/2024;SKU017;OUT-025;4;75000;MT;Cash;35000
TRX1002850_R8;15/01/2024;SKU017;OUT-025;5;75000;MT;Cash;35000
TRX1000586_R1;10/01/2024;SKU018;OUT-001;2;135000;GT;QRIS;55000
TRX1000586_R4;30/01/2024;SKU018;OUT-001;2;135000;GT;QRIS;55000
TRX1000586_R6;31/01/2024;SKU018;OUT-001;2;135000;GT;QRIS;55000
TRX1000105_R1;23/01/2024;SKU018;OUT-001;2;105000;General Trade;Cash;55000
TRX1000105_R4;27/01/2024;SKU018;OUT-001;2;105000;General Trade;Cash;55000
TRX1000105_R6;17/01/2024;SKU018;OUT-001;2;105000;General Trade;Cash;55000
TRX1004038_R2;13/01/2024;SKU018;OUT-001;5;110000;MT;Credit Card;55000
TRX1004038_R4;24/01/2024;SKU018;OUT-001;8;110000;MT;Credit Card;55000
TRX1004038_R6;04/01/2024;SKU018;OUT-001;11;110000;MT;Credit Card;55000
TRX1002656_R2;10/01/2024;SKU018;OUT-002;1;250000;GT;QRIS;55000
TRX1002656_R4;28/01/2024;SKU018;OUT-002;2;250000;GT;QRIS;55000
TRX1002656_R5;03/01/2024;SKU018;OUT-002;5;250000;GT;QRIS;55000
TRX1001151_R2;24/01/2024;SKU018;OUT-003;1;625000;GT;QRIS;55000
TRX1001151_R3;27/01/2024;SKU018;OUT-003;3;625000;GT;QRIS;55000
TRX1001151_R6;29/01/2024;SKU018;OUT-003;5;625000;GT;QRIS;55000
TRX1000509_R1;21/01/2024;SKU018;OUT-004;4;625000;GT;Cash;55000
TRX1000509_R2;09/01/2024;SKU018;OUT-004;2;625000;GT;Cash;55000
TRX1002763_R7;21/01/2024;SKU018;OUT-005;4;225000;GT;QRIS;75000
TRX1002763_R8;01/01/2024;SKU018;OUT-005;1;225000;GT;QRIS;75000
TRX1000254_R2;25/01/2024;SKU018;OUT-005;11;25000;MT;QRIS;75000
TRX1000254_R3;26/01/2024;SKU018;OUT-005;8;25000;MT;QRIS;75000
TRX1001042_R6;12/01/2024;SKU018;OUT-006;2;225000;GT;Cash;75000
TRX1002312_R1;01/01/2024;SKU018;OUT-006;2;90000;MT;Debit;75000
TRX1002312_R2;03/01/2024;SKU018;OUT-006;6;90000;MT;Debit;75000
TRX1002312_R3;19/01/2024;SKU018;OUT-006;1;90000;MT;Debit;75000
TRX1002312_R4;29/01/2024;SKU018;OUT-006;10;90000;MT;Debit;75000
TRX1002312_R5;02/01/2024;SKU018;OUT-006;4;90000;MT;Debit;75000
TRX1003381_R4;17/01/2024;SKU018;OUT-007;4;75000;GT;Cash;125000
TRX1003929_R8;11/01/2024;SKU018;OUT-007;2;150000;MT;Debit;125000
TRX1001847_R1;24/01/2024;SKU018;OUT-008;2;125000;GT;Cash;55000
TRX1001847_R7;17/01/2024;SKU018;OUT-008;5;125000;GT;Cash;55000
TRX1001201_R1;15/01/2024;SKU018;OUT-008;10;165000;MT;Debit;55000
TRX1001201_R5;31/01/2024;SKU018;OUT-008;5;165000;MT;Debit;55000
TRX1001201_R6;12/01/2024;SKU018;OUT-008;6;165000;MT;Debit;55000
TRX1000237_R2;04/01/2024;SKU018;OUT-009;1;140000;GT;Cash;35000
TRX1002486_R2;30/01/2024;SKU018;OUT-009;5;25000;MT;QRIS;35000
TRX1002486_R3;22/01/2024;SKU018;OUT-009;3;25000;MT;QRIS;35000
TRX1002486_R5;27/01/2024;SKU018;OUT-009;10;25000;MT;QRIS;35000
TRX1002162_R4;26/01/2024;SKU018;OUT-010;5;275000;GT;Cash;55000
TRX1002162_R5;19/01/2024;SKU018;OUT-010;5;275000;GT;Cash;55000
TRX1002162_R7;22/01/2024;SKU018;OUT-010;4;275000;GT;Cash;55000
TRX1001650_R7;02/01/2024;SKU018;OUT-010;4;125000;MT;Credit Card;55000
TRX1003002_R7;30/01/2024;SKU018;OUT-011;1;25000;GT;QRIS;25000
TRX1003002_R8;13/01/2024;SKU018;OUT-011;4;25000;GT;QRIS;25000
TRX1003002_R9;19/01/2024;SKU018;OUT-011;4;25000;GT;QRIS;25000
TRX1003002_R10;07/01/2024;SKU018;OUT-011;2;25000;GT;QRIS;25000
TRX1002175_R5;02/01/2024;SKU018;OUT-011;4;45000;MT;Cash;25000
TRX1002593_R2;31/01/2024;SKU018;OUT-012;1;75000;GT;Cash;125000
TRX1002593_R6;11/01/2024;SKU018;OUT-012;1;75000;GT;Cash;125000
TRX1003180_R1;07/01/2024;SKU018;OUT-013;3;25000;GT;QRIS;55000
TRX1002479_R2;06/01/2024;SKU018;OUT-013;1;125000;MT;QRIS;55000
TRX1001979_R1;23/01/2024;SKU018;OUT-014;4;220000;GT;QRIS;55000
TRX1001979_R4;03/01/2024;SKU018;OUT-014;4;220000;GT;QRIS;55000
TRX1000923_R1;17/01/2024;SKU018;OUT-015;1;50000;GT;QRIS;125000
TRX1000923_R5;21/01/2024;SKU018;OUT-015;1;50000;GT;QRIS;125000
TRX1002446_R7;10/01/2024;SKU018;OUT-015;10;125000;MT;Debit;125000
TRX1002464_R2;28/01/2024;SKU018;OUT-016;4;150000;GT;Cash;125000
TRX1002464_R5;04/01/2024;SKU018;OUT-016;3;150000;GT;Cash;125000
TRX1002464_R7;17/01/2024;SKU018;OUT-016;4;150000;GT;Cash;125000
TRX1002993_R2;18/01/2024;SKU018;OUT-016;6;180000;MT;Credit Card;125000
TRX1002993_R6;01/01/2024;SKU018;OUT-016;9;180000;MT;Credit Card;125000
TRX1003491_R2;29/01/2024;SKU018;OUT-017;8;100000;MT;QRIS;45000
TRX1003491_R5;14/01/2024;SKU018;OUT-017;7;100000;MT;QRIS;45000
TRX1003491_R7;22/01/2024;SKU018;OUT-017;3;100000;MT;QRIS;45000
TRX1003885_R1;23/01/2024;SKU018;OUT-018;1;275000;GT;QRIS;55000
TRX1003885_R2;21/01/2024;SKU018;OUT-018;5;275000;GT;QRIS;55000
TRX1003885_R4;26/01/2024;SKU018;OUT-018;4;275000;GT;QRIS;55000
TRX1003885_R6;29/01/2024;SKU018;OUT-018;4;275000;GT;QRIS;55000
TRX1002020_R3;14/01/2024;SKU018;OUT-018;10;165000;MT;Debit;55000
TRX1002020_R4;16/01/2024;SKU018;OUT-018;10;165000;MT;Debit;55000
TRX1002020_R6;12/01/2024;SKU018;OUT-018;8;165000;MT;Debit;55000
TRX1001588_R3;10/01/2024;SKU018;OUT-019;1;75000;GT;QRIS;125000
TRX1000508_R2;28/01/2024;SKU018;OUT-019;11;90000;MT;Cash;125000
TRX1000508_R4;13/01/2024;SKU018;OUT-019;9;90000;MT;Cash;125000
TRX1000508_R8;24/01/2024;SKU018;OUT-019;2;90000;MT;Cash;125000
TRX1003193_R2;30/01/2024;SKU018;OUT-020;5;105000;GT;QRIS;75000
TRX1003193_R3;18/01/2024;SKU018;OUT-020;3;105000;GT;QRIS;75000
TRX1003193_R5;07/01/2024;SKU018;OUT-020;1;105000;GT;QRIS;75000
TRX1002134_R2;26/01/2024;SKU018;OUT-020;2;70000;MT;Credit Card;75000
TRX1002134_R3;04/01/2024;SKU018;OUT-020;11;70000;MT;Credit Card;75000
TRX1002103_R8;03/01/2024;SKU018;OUT-021;2;140000;GT;QRIS;35000
TRX1003096_R1;24/01/2024;SKU018;OUT-021;4;125000;MT;QRIS;35000
TRX1003096_R2;13/01/2024;SKU018;OUT-021;10;125000;MT;QRIS;35000
TRX1003096_R4;21/01/2024;SKU018;OUT-021;5;125000;MT;QRIS;35000
TRX1003559_R6;09/01/2024;SKU018;OUT-022;2;125000;GT;Cash;55000
TRX1003559_R8;02/01/2024;SKU018;OUT-022;5;125000;GT;Cash;55000
