trx_id,trx_date,SKU_CODE,outlet,QtySold,net_sales,CHANNEL,payment_method,product_price
TRX1002619_R5,2024-03-21,SKU012,OUT-017,1,300000,MT,Cash,75000
TRX1002619_R8,2024-03-15,SKU012,OUT-017,1,300000,MT,Cash,75000
TRX1003953_R2,2024-03-24,SKU012,OUT-018,1,50000,GT,QRIS,55000
TRX1003953_R4,2024-03-13,SKU012,OUT-018,2,50000,GT,QRIS,55000
TRX1000838_R3,2024-03-19,SKU012,OUT-019,3,135000,GT,QRIS,45000
TRX1000838_R7,2024-03-29,SKU012,OUT-019,2,135000,GT,QRIS,45000
TRX1001019_R2,2024-03-22,SKU012,OUT-019,1,35000,MT,QRIS,45000
TRX1001019_R6,2024-03-16,SKU012,OUT-019,1,35000,MT,QRIS,45000
TRX1001512_R3,2024-03-12,SKU012,OUT-020,2,75000,GT,Cash,75000
TRX1001512_R7,2024-03-01,SKU012,OUT-020,2,75000,GT,Cash,75000
TRX1001953_R3,2024-03-20,SKU012,OUT-020,2,125000,MT,Cash,75000
TRX1001953_R4,2024-03-12,SKU012,OUT-020,1,125000,MT,Cash,75000
TRX1001953_R6,2024-03-18,SKU012,OUT-020,3,125000,MT,Cash,75000
TRX1001953_R8,2024-03-11,SKU012,OUT-020,1,125000,MT,Cash,75000
TRX1001953_R10,2024-03-07,SKU012,OUT-020,1,125000,MT,Cash,75000
TRX1002675_R1,2024-03-15,SKU012,OUT-021,2,45000,GT,QRIS,35000
TRX1000172_R3,2024-03-06,SKU012,OUT-021,2,70000,MT,QRIS,35000
TRX1000172_R4,2024-03-13,SKU012,OUT-021,1,70000,MT,QRIS,35000
TRX1000172_R5,2024-03-19,SKU012,OUT-021,1,70000,MT,QRIS,35000
TRX1003581_R2,2024-03-18,SKU012,OUT-022,2,45000,GT,QRIS,55000
TRX1003581_R3,2024-03-23,SKU012,OUT-022,2,45000,GT,QRIS,55000
TRX1003581_R6,2024-03-04,SKU012,OUT-022,2,45000,GT,QRIS,55000
TRX1001087_R2,2024-03-11,SKU012,OUT-022,1,35000,MT,Cash,55000
TRX1001087_R6,2024-03-24,SKU012,OUT-022,1,35000,MT,Cash,55000
TRX1000709_R5,2024-03-09,SKU012,OUT-023,1,45000,GT,Cash,55000
TRX1000709_R8,2024-03-10,SKU012,OUT-023,1,45000,GT,Cash,55000
TRX1000798_R2,2024-03-12,SKU012,OUT-024,2,50000,GT,QRIS,55000
TRX1000798_R3,2024-03-28,SKU012,OUT-024,1,50000,GT,QRIS,55000
TRX1002532_R1,2024-03-02,SKU012,OUT-024,3,220000,MT,Debit,55000
TRX1002532_R5,2024-03-25,SKU012,OUT-024,2,220000,MT,Debit,55000
TRX1002532_R6,2024-03-22,SKU012,OUT-024,1,220000,MT,Debit,55000
TRX1001501_R1,2024-03-21,SKU012,OUT-025,1,35000,GT,Cash,35000
TRX1001501_R2,2024-03-14,SKU012,OUT-025,1,35000,GT,Cash,35000
TRX1001501_R7,2024-03-03,SKU012,OUT-025,1,35000,GT,Cash,35000
TRX1003835_R1,2024-03-13,SKU012,OUT-025,2,45000,MT,Cash,35000
TRX1003835_R6,2024-03-24,SKU012,OUT-025,2,45000,MT,Cash,35000
TRX1003835_R8,2024-03-16,SKU012,OUT-025,1,45000,MT,Cash,35000
TRX1002381_R2,2024-03-25,SKU013,OUT-001,1,35000,GT,QRIS,35000
TRX1002381_R3,2024-03-26,SKU013,OUT-001,1,35000,GT,QRIS,35000
TRX1002381_R8,2024-03-28,SKU013,OUT-001,1,35000,GT,QRIS,35000
TRX1002381_R9,2024-03-27,SKU013,OUT-001,1,35000,GT,QRIS,35000
TRX1000214_R3,2024-03-01,SKU013,OUT-002,2,90000,GT,QRIS,75000
TRX1002972_R3,2024-03-10,SKU013,OUT-002,5,175000,MT,Debit,75000
TRX1002972_R7,2024-03-16,SKU013,OUT-002,2,175000,MT,Debit,75000
TRX1001680_R1,2024-03-14,SKU013,OUT-003,2,100000,GT,QRIS,25000
TRX1001680_R5,2024-03-15,SKU013,OUT-003,3,100000,GT,QRIS,25000
TRX1001680_R7,2024-03-27,SKU013,OUT-003,1,100000,GT,QRIS,25000
TRX1000969_R1,2024-03-25,SKU013,OUT-003,2,135000,MT,QRIS,25000
TRX1000969_R4,2024-03-24,SKU013,OUT-003,1,135000,MT,QRIS,25000
TRX1000329_R2,2024-03-28,SKU013,OUT-004,2,50000,GT,Cash,25000
TRX1000329_R5,2024-03-27,SKU013,OUT-004,2,50000,GT,Cash,25000
TRX1000329_R7,2024-03-06,SKU013,OUT-004,2,50000,GT,Cash,25000
TRX1000329_R8,2024-03-30,SKU013,OUT-004,2,50000,GT,Cash,25000
TRX1002929_R2,2024-03-08,SKU013,OUT-005,2,180000,GT,QRIS,55000
TRX1002929_R6,2024-03-05,SKU013,OUT-005,2,180000,GT,QRIS,55000
TRX1001355_R5,2024-03-30,SKU013,OUT-005,4,140000,MT,Debit,55000
TRX1001228_R2,2024-03-16,SKU013,OUT-006,2,165000,GT,Cash,75000
TRX1001228_R3,2024-03-15,SKU013,OUT-006,2,165000,GT,Cash,75000
TRX1001228_R5,2024-03-17,SKU013,OUT-006,1,165000,GT,Cash,75000
TRX1001228_R6,2024-03-26,SKU013,OUT-006,2,165000,GT,Cash,75000
TRX1003366_R2,2024-03-30,SKU013,OUT-008,4,225000,GT,QRIS,25000
TRX1003366_R4,2024-03-13,SKU013,OUT-008,5,225000,GT,QRIS,25000
TRX1003366_R6,2024-03-15,SKU013,OUT-008,2,225000,GT,QRIS,25000
TRX1003870_R3,2024-03-25,SKU013,OUT-009,2,375000,GT,QRIS,35000
TRX1003870_R4,2024-03-05,SKU013,OUT-009,2,375000,GT,QRIS,35000
TRX1003870_R6,2024-03-01,SKU013,OUT-009,1,375000,GT,QRIS,35000
TRX1003870_R8,2024-03-31,SKU013,OUT-009,1,375000,GT,QRIS,35000
TRX1003097_R3,2024-03-01,SKU013,OUT-009,1,500000,MT,Debit,35000
TRX1003097_R4,2024-03-08,SKU013,OUT-009,2,500000,MT,Debit,35000
TRX1003097_R5,2024-03-20,SKU013,OUT-009,1,500000,MT,Debit,35000
TRX1003565_R3,2024-03-09,SKU013,OUT-010,2,165000,MT,Cash,55000
TRX1003565_R4,2024-03-17,SKU013,OUT-010,3,165000,MT,Cash,55000
TRX1003565_R6,2024-03-15,SKU013,OUT-010,2,165000,MT,Cash,55000
TRX1000922_R4,2024-03-23,SKU013,OUT-011,3,225000,GT,QRIS,25000
TRX1000922_R7,2024-03-20,SKU013,OUT-011,4,225000,GT,QRIS,25000
TRX1002183_R2,2024-03-01,SKU013,OUT-011,1,35000,MT,QRIS,25000
TRX1002183_R7,2024-03-03,SKU013,OUT-011,1,35000,MT,QRIS,25000
TRX1000090_R1,2024-03-18,SKU013,OUT-012,1,25000,GT,Cash,35000
TRX1000090_R4,2024-03-19,SKU013,OUT-012,2,25000,GT,Cash,35000
TRX1000090_R5,2024-03-20,SKU013,OUT-012,1,25000,GT,Cash,35000
TRX1001431_R2,2024-03-30,SKU013,OUT-012,1,625000,MT,QRIS,35000
TRX1001431_R3,2024-03-31,SKU013,OUT-012,4,625000,MT,QRIS,35000
TRX1000811_R1,2024-03-02,SKU013,OUT-013,2,375000,GT,QRIS,55000
TRX1000811_R5,2024-03-08,SKU013,OUT-013,1,375000,GT,QRIS,55000
TRX1000371_R6,2024-03-30,SKU013,OUT-013,4,500000,MT,Debit,55000
TRX1003124_R1,2024-03-17,SKU013,OUT-014,1,90000,GT,Cash,45000
TRX1003124_R3,2024-03-20,SKU013,OUT-014,2,90000,GT,Cash,45000
TRX1003124_R5,2024-03-07,SKU013,OUT-014,2,90000,GT,Cash,45000
TRX1000280_R1,2024-03-26,SKU013,OUT-014,2,70000,MT,QRIS,45000
TRX1002454_R1,2024-03-27,SKU013,OUT-015,2,55000,GT,QRIS,55000
TRX1002454_R3,2024-03-19,SKU013,OUT-015,1,55000,GT,QRIS,55000
TRX1002004_R1,2024-03-17,SKU013,OUT-015,1,110000,MT,Debit,55000
TRX1002004_R6,2024-03-18,SKU013,OUT-015,1,110000,MT,Debit,55000
TRX1002004_R7,2024-03-02,SKU013,OUT-015,1,110000,MT,Debit,55000
TRX1002004_R9,2024-03-24,SKU013,OUT-015,1,110000,MT,Debit,55000
TRX1002269_R3,2024-03-08,SKU013,OUT-016,1,50000,GT,Cash,25000
TRX1002269_R5,2024-03-09,SKU013,OUT-016,1,50000,GT,Cash,25000
TRX1002269_R8,2024-03-17,SKU013,OUT-016,1,50000,GT,Cash,25000
TRX1002148_R2,2024-03-31,SKU013,OUT-016,2,250000,MT,QRIS,25000
TRX1002148_R5,2024-03-18,SKU013,OUT-016,1,250000,MT,QRIS,25000
TRX1000318_R2,2024-03-01,SKU013,OUT-017,1,45000,GT,Cash,45000
TRX1000318_R6,2024-03-03,SKU013,OUT-017,1,45000,GT,Cash,45000
TRX1002973_R1,2024-03-02,SKU013,OUT-017,1,50000,MT,Debit,45000
TRX1002973_R9,2024-03-20,SKU013,OUT-017,2,50000,MT,Debit,45000
TRX1002973_R10,2024-03-27,SKU013,OUT-017,2,50000,MT,Debit,45000
TRX1000391_R6,2024-03-05,SKU013,OUT-018,1,225000,MT,QRIS,55000
TRX1001266_R2,2024-03-24,SKU013,OUT-019,1,25000,GT,Cash,45000
TRX1001266_R5,2024-03-25,SKU013,OUT-019,1,25000,GT,Cash,45000
TRX1003065_R1,2024-03-17,SKU013,OUT-019,1,150000,MT,Debit,45000
TRX1003065_R2,2024-03-27,SKU013,OUT-019,1,150000,MT,Debit,45000
TRX1003065_R3,2024-03-21,SKU013,OUT-019,1,150000,MT,Debit,45000
TRX1003065_R4,2024-03-06,SKU013,OUT-019,3,150000,MT,Debit,45000
TRX1003065_R5,2024-03-23,SKU013,OUT-019,3,150000,MT,Debit,45000
TRX1003065_R6,2024-03-03,SKU013,OUT-019,2,150000,MT,Debit,45000
TRX1001808_R3,2024-03-09,SKU013,OUT-020,1,25000,GT,QRIS,75000
TRX1001808_R5,2024-03-22,SKU013,OUT-020,1,25000,GT,QRIS,75000
TRX1001808_R6,2024-03-11,SKU013,OUT-020,1,25000,GT,QRIS,75000
TRX1001808_R7,2024-03-21,SKU013,OUT-020,1,25000,GT,QRIS,75000
TRX1001724_R3,2024-03-08,SKU013,OUT-020,4,300000,MT,Debit,75000
TRX1003851_R1,2024-03-22,SKU013,OUT-021,1,625000,GT,QRIS,25000
TRX1003851_R8,2024-03-23,SKU013,OUT-021,5,625000,GT,QRIS,25000
TRX1001326_R2,2024-03-05,SKU013,OUT-021,1,25000,MT,QRIS,25000
TRX1001326_R3,2024-03-25,SKU013,OUT-021,1,25000,MT,QRIS,25000
TRX1002425_R1,2024-03-26,SKU013,OUT-022,1,25000,GT,Cash,25000
TRX1002425_R8,2024-03-22,SKU013,OUT-022,1,25000,GT,Cash,25000
TRX1002425_R10,2024-03-12,SKU013,OUT-022,1,25000,GT,Cash,25000
TRX1001150_R5,2024-03-13,SKU013,OUT-023,2,135000,GT,QRIS,45000
TRX1001150_R6,2024-03-12,SKU013,OUT-023,3,135000,GT,QRIS,45000
TRX1001150_R8,2024-03-22,SKU013,OUT-023,1,135000,GT,QRIS,45000
TRX1003660_R1,2024-03-04,SKU013,OUT-023,1,500000,MT,Cash,45000
TRX1003660_R3,2024-03-06,SKU013,OUT-023,1,500000,MT,Cash,45000
TRX1003660_R4,2024-03-18,SKU013,OUT-023,2,500000,MT,Cash,45000
TRX1003660_R8,2024-03-08,SKU013,OUT-023,1,500000,MT,Cash,45000
TRX1003846_R3,2024-03-14,SKU013,OUT-025,3,180000,GT,QRIS,35000
TRX1003846_R5,2024-03-11,SKU013,OUT-025,2,180000,GT,QRIS,35000
TRX1001270_R1,2024-03-10,SKU013,OUT-025,2,125000,MT,QRIS,35000
TRX1001270_R4,2024-03-26,SKU013,OUT-025,2,125000,MT,QRIS,35000
TRX1001270_R6,2024-03-16,SKU013,OUT-025,1,125000,MT,QRIS,35000
TRX1001270_R9,2024-03-06,SKU013,OUT-025,2,125000,MT,QRIS,35000
TRX1002930_R2,2024-03-23,SKU014,OUT-001,1,500000,GT,Cash,125000
TRX1002930_R3,2024-03-14,SKU014,OUT-001,1,500000,GT,Cash,125000
TRX1002930_R4,2024-03-31,SKU014,OUT-001,1,500000,GT,Cash,125000
TRX1000568_R6,2024-03-17,SKU014,OUT-001,2,45000,MT,Credit Card,125000
TRX1000568_R7,2024-03-18,SKU014,OUT-001,1,45000,MT,Credit Card,125000
TRX1000568_R10,2024-03-21,SKU014,OUT-001,1,45000,MT,Credit Card,125000
TRX1000896_R1,2024-03-17,SKU014,OUT-002,4,500000,GT,Cash,45000
TRX1000896_R2,2024-03-06,SKU014,OUT-002,4,500000,GT,Cash,45000
TRX1000896_R4,2024-03-30,SKU014,OUT-002,2,500000,GT,Cash,45000
TRX1002095_R1,2024-03-28,SKU014,OUT-002,1,165000,MT,QRIS,45000
TRX1002095_R2,2024-03-24,SKU014,OUT-002,3,165000,MT,QRIS,45000
TRX1002095_R7,2024-03-14,SKU014,OUT-002,1,165000,MT,QRIS,45000
TRX1000957_R4,2024-03-11,SKU014,OUT-003,1,50000,GT,Cash,25000
TRX1000957_R7,2024-03-12,SKU014,OUT-003,1,50000,GT,Cash,25000
TRX1000957_R8,2024-03-15,SKU014,OUT-003,1,50000,GT,Cash,25000
TRX1000957_R9,2024-03-06,SKU014,OUT-003,2,50000,GT,Cash,25000
TRX1001640_R1,2024-03-03,SKU014,OUT-003,4,175000,MT,Cash,25000
TRX1003641_R2,2024-03-31,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1003641_R3,2024-03-10,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1003641_R6,2024-03-26,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1003641_R7,2024-03-24,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1003641_R8,2024-03-19,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1003641_R9,2024-03-12,SKU014,OUT-004,1,110000,MT,QRIS,25000
TRX1002385_R1,2024-03-04,SKU014,OUT-005,2,150000,MT,QRIS,35000
TRX1002385_R2,2024-03-19,SKU014,OUT-005,2,150000,MT,QRIS,35000
TRX1002385_R4,2024-03-22,SKU014,OUT-005,1,150000,MT,QRIS,35000
TRX1001443_R2,2024-03-20,SKU014,OUT-006,3,225000,MT,Credit Card,35000
TRX1001443_R3,2024-03-09,SKU014,OUT-006,3,225000,MT,Credit Card,35000
TRX1001443_R6,2024-03-31,SKU014,OUT-006,2,225000,MT,Credit Card,35000
TRX1000966_R2,2024-03-27,SKU014,OUT-007,4,275000,GT,Cash,25000
TRX1002869_R7,2024-03-31,SKU014,OUT-007,3,180000,MT,Cash,25000
TRX1002869_R8,2024-03-22,SKU014,OUT-007,3,180000,MT,Cash,25000
TRX1002869_R9,2024-03-05,SKU014,OUT-007,3,180000,MT,Cash,25000
TRX1001018_R3,2024-03-24,SKU014,OUT-008,3,625000,GT,Cash,25000
TRX1001018_R4,2024-03-03,SKU014,OUT-008,3,625000,GT,Cash,25000
TRX1001018_R6,2024-03-04,SKU014,OUT-008,2,625000,GT,Cash,25000
TRX1001018_R7,2024-03-09,SKU014,OUT-008,1,625000,GT,Cash,25000
TRX1002467_R1,2024-03-01,SKU014,OUT-008,1,45000,MT,Debit,25000
TRX1002467_R3,2024-03-16,SKU014,OUT-008,2,45000,MT,Debit,25000
TRX1002467_R4,2024-03-25,SKU014,OUT-008,1,45000,MT,Debit,25000
TRX1002467_R5,2024-03-10,SKU014,OUT-008,2,45000,MT,Debit,25000
TRX1002467_R7,2024-03-14,SKU014,OUT-008,1,45000,MT,Debit,25000
TRX1002467_R8,2024-03-30,SKU014,OUT-008,1,45000,MT,Debit,25000
TRX1003312_R5,2024-03-20,SKU014,OUT-009,3,180000,GT,QRIS,75000
TRX1002960_R1,2024-03-30,SKU014,OUT-009,2,300000,MT,Credit Card,75000
TRX1002960_R2,2024-03-02,SKU014,OUT-009,3,300000,MT,Credit Card,75000
TRX1002960_R6,2024-03-11,SKU014,OUT-009,4,300000,MT,Credit Card,75000
TRX1002960_R8,2024-03-03,SKU014,OUT-009,1,300000,MT,Credit Card,75000
TRX1002960_R9,2024-03-04,SKU014,OUT-009,4,300000,MT,Credit Card,75000
TRX1002253_R5,2024-03-20,SKU014,OUT-010,2,110000,GT,Cash,45000
TRX1002253_R6,2024-03-24,SKU014,OUT-010,1,110000,GT,Cash,45000
TRX1002223_R2,2024-03-26,SKU014,OUT-010,1,75000,MT,QRIS,45000
TRX1002223_R3,2024-03-11,SKU014,OUT-010,1,75000,MT,QRIS,45000
TRX1002223_R5,2024-03-20,SKU014,OUT-010,1,75000,MT,QRIS,45000
TRX1000313_R1,2024-03-13,SKU014,OUT-011,1,125000,GT,QRIS,45000
TRX1000313_R2,2024-03-31,SKU014,OUT-011,5,125000,GT,QRIS,45000
TRX1000313_R3,2024-03-30,SKU014,OUT-011,5,125000,GT,QRIS,45000
TRX1000313_R6,2024-03-12,SKU014,OUT-011,5,125000,GT,QRIS,45000
TRX1000365_R3,2024-03-06,SKU014,OUT-011,1,45000,MT,Debit,45000
TRX1000365_R5,2024-03-13,SKU014,OUT-011,1,45000,MT,Debit,45000
TRX1001280_R3,2024-03-07,SKU014,OUT-012,2,165000,GT,Cash,25000
TRX1001280_R6,2024-03-22,SKU014,OUT-012,1,165000,GT,Cash,25000
TRX1000857_R1,2024-03-16,SKU014,OUT-012,2,105000,MT,Debit,25000
TRX1000857_R4,2024-03-05,SKU014,OUT-012,1,105000,MT,Debit,25000
TRX1002468_R1,2024-03-28,SKU014,OUT-013,2,70000,GT,QRIS,35000
TRX1002468_R2,2024-03-04,SKU014,OUT-013,1,70000,GT,QRIS,35000
TRX1002468_R4,2024-03-05,SKU014,OUT-013,3,70000,GT,QRIS,35000
TRX1002468_R5,2024-03-14,SKU014,OUT-013,3,70000,GT,QRIS,35000
TRX1002468_R7,2024-03-21,SKU014,OUT-013,3,70000,GT,QRIS,35000
TRX1002352_R1,2024-03-19,SKU014,OUT-013,1,225000,MT,QRIS,35000
TRX1002352_R3,2024-03-30,SKU014,OUT-013,3,225000,MT,QRIS,35000
TRX1002352_R4,2024-03-08,SKU014,OUT-013,3,225000,MT,QRIS,35000
TRX1002352_R5,2024-03-09,SKU014,OUT-013,3,225000,MT,QRIS,35000
TRX1002352_R7,2024-03-15,SKU014,OUT-013,2,225000,MT,QRIS,35000
TRX1003135_R5,2024-03-11,SKU014,OUT-014,2,110000,GT,QRIS,75000
TRX1001468_R2,2024-03-20,SKU014,OUT-015,2,125000,GT,Cash,45000
TRX1001468_R3,2024-03-23,SKU014,OUT-015,1,125000,GT,Cash,45000
TRX1001468_R4,2024-03-09,SKU014,OUT-015,4,125000,GT,Cash,45000
TRX1001468_R6,2024-03-28,SKU014,OUT-015,3,125000,GT,Cash,45000
TRX1004001_R2,2024-03-22,SKU014,OUT-015,2,135000,MT,QRIS,45000
TRX1004001_R3,2024-03-20,SKU014,OUT-015,1,135000,MT,QRIS,45000
TRX1004001_R5,2024-03-06,SKU014,OUT-015,1,135000,MT,QRIS,45000
TRX1003331_R1,2024-03-25,SKU014,OUT-016,1,135000,GT,QRIS,55000
TRX1003331_R2,2024-03-20,SKU014,OUT-016,3,135000,GT,QRIS,55000
TRX1003331_R3,2024-03-13,SKU014,OUT-016,3,135000,GT,QRIS,55000
TRX1003331_R4,2024-03-18,SKU014,OUT-016,1,135000,GT,QRIS,55000
TRX1002963_R4,2024-03-22,SKU014,OUT-016,1,500000,MT,Debit,55000
TRX1003654_R2,2024-03-21,SKU014,OUT-017,1,25000,GT,QRIS,125000
TRX1003654_R4,2024-03-14,SKU014,OUT-017,1,25000,GT,QRIS,125000
TRX1003654_R6,2024-03-09,SKU014,OUT-017,1,25000,GT,QRIS,125000
TRX1003466_R2,2024-03-02,SKU014,OUT-017,1,125000,MT,Cash,125000
TRX1003466_R4,2024-03-18,SKU014,OUT-017,1,125000,MT,Cash,125000
TRX1002415_R5,2024-03-20,SKU014,OUT-018,1,180000,GT,QRIS,55000
TRX1003470_R1,2024-03-02,SKU014,OUT-018,2,25000,MT,QRIS,55000
TRX1003470_R2,2024-03-04,SKU014,OUT-018,2,25000,MT,QRIS,55000
TRX1003470_R4,2024-03-22,SKU014,OUT-018,2,25000,MT,QRIS,55000
TRX1003470_R6,2024-03-29,SKU014,OUT-018,1,25000,MT,QRIS,55000
TRX1003470_R7,2024-03-17,SKU014,OUT-018,2,25000,MT,QRIS,55000
TRX1001483_R4,2024-03-09,SKU014,OUT-019,3,375000,GT,Cash,125000
TRX1001483_R7,2024-03-07,SKU014,OUT-019,2,375000,GT,Cash,125000
TRX1001483_R8,2024-03-16,SKU014,OUT-019,1,375000,GT,Cash,125000
TRX1001764_R4,2024-03-08,SKU014,OUT-020,1,140000,GT,Cash,25000
TRX1001764_R8,2024-03-01,SKU014,OUT-020,2,140000,GT,Cash,25000
TRX1001089_R1,2024-03-17,SKU014,OUT-020,2,70000,MT,QRIS,25000
TRX1001089_R2,2024-03-09,SKU014,OUT-020,2,70000,MT,QRIS,25000
TRX1001089_R5,2024-03-29,SKU014,OUT-020,2,70000,MT,QRIS,25000
TRX1003437_R5,2024-03-10,SKU014,OUT-021,3,105000,GT,QRIS,75000
TRX1003437_R8,2024-03-16,SKU014,OUT-021,1,105000,GT,QRIS,75000
TRX1003437_R9,2024-03-06,SKU014,OUT-021,3,105000,GT,QRIS,75000
TRX1003437_R10,2024-03-30,SKU014,OUT-021,2,105000,GT,QRIS,75000
TRX1002124_R5,2024-03-13,SKU014,OUT-021,3,180000,MT,QRIS,75000
TRX1002124_R8,2024-03-15,SKU014,OUT-021,3,180000,MT,QRIS,75000
TRX1002124_R9,2024-03-12,SKU014,OUT-021,3,180000,MT,QRIS,75000
TRX1002887_R4,2024-03-02,SKU014,OUT-022,1,110000,GT,Cash,45000
TRX1002887_R5,2024-03-23,SKU014,OUT-022,1,110000,GT,Cash,45000
TRX1001374_R3,2024-03-23,SKU014,OUT-022,1,300000,MT,Debit,45000
TRX1001374_R8,2024-03-09,SKU014,OUT-022,1,300000,MT,Debit,45000
TRX1000283_R1,2024-03-19,SKU014,OUT-023,1,175000,GT,QRIS,125000
TRX1003409_R2,2024-03-28,SKU014,OUT-023,1,125000,MT,Cash,125000
TRX1003409_R6,2024-03-12,SKU014,OUT-023,1,125000,MT,Cash,125000
TRX1001637_R1,2024-03-14,SKU014,OUT-024,1,150000,GT,Cash,45000
TRX1001637_R2,2024-03-02,SKU014,OUT-024,1,150000,GT,Cash,45000
TRX1001637_R4,2024-03-18,SKU014,OUT-024,2,150000,GT,Cash,45000
TRX1000913_R1,2024-03-29,SKU014,OUT-024,1,375000,MT,Credit Card,45000
TRX1000913_R2,2024-03-25,SKU014,OUT-024,1,375000,MT,Credit Card,45000
TRX1003273_R7,2024-03-10,SKU014,OUT-025,1,125000,GT,Cash,45000
TRX1003273_R9,2024-03-04,SKU014,OUT-025,1,125000,GT,Cash,45000
TRX1002029_R2,2024-03-07,SKU014,OUT-025,1,105000,MT,Credit Card,45000
TRX1002029_R3,2024-03-22,SKU014,OUT-025,1,105000,MT,Credit Card,45000
TRX1002029_R4,2024-03-16,SKU014,OUT-025,1,105000,MT,Credit Card,45000
TRX1001763_R2,2024-03-08,SKU015,OUT-001,1,125000,GT,QRIS,25000
TRX1001763_R4,2024-03-03,SKU015,OUT-001,1,125000,GT,QRIS,25000
TRX1001763_R5,2024-03-22,SKU015,OUT-001,1,125000,GT,QRIS,25000
TRX1000110_R2,2024-03-06,SKU015,OUT-002,2,105000,GT,QRIS,55000
TRX1000110_R5,2024-03-07,SKU015,OUT-002,2,105000,GT,QRIS,55000
TRX1001743_R1,2024-03-07,SKU015,OUT-003,2,175000,GT,QRIS,25000
TRX1001743_R2,2024-03-30,SKU015,OUT-003,2,175000,GT,QRIS,25000
TRX1001743_R4,2024-03-27,SKU015,OUT-003,1,175000,GT,QRIS,25000
TRX1001743_R5,2024-03-05,SKU015,OUT-003,1,175000,GT,QRIS,25000
TRX1001743_R7,2024-03-10,SKU015,OUT-003,3,175000,GT,QRIS,25000
TRX1003639_R3,2024-03-16,SKU015,OUT-004,2,35000,GT,QRIS,75000
TRX1003639_R5,2024-03-27,SKU015,OUT-004,2,35000,GT,QRIS,75000
TRX1003639_R6,2024-03-09,SKU015,OUT-004,1,35000,GT,QRIS,75000
TRX1003639_R7,2024-03-25,SKU015,OUT-004,1,35000,GT,QRIS,75000
TRX1001891_R1,2024-03-31,SKU015,OUT-004,1,275000,MT,QRIS,75000
TRX1001891_R2,2024-03-06,SKU015,OUT-004,3,275000,MT,QRIS,75000
TRX1002938_R2,2024-03-01,SKU015,OUT-005,1,35000,GT,QRIS,35000
TRX1002938_R8,2024-03-10,SKU015,OUT-005,1,35000,GT,QRIS,35000
TRX1001073_R1,2024-03-07,SKU015,OUT-005,1,375000,MT,Debit,35000
TRX1003678_R1,2024-03-16,SKU015,OUT-006,2,275000,GT,QRIS,25000
TRX1003678_R3,2024-03-17,SKU015,OUT-006,1,275000,GT,QRIS,25000
TRX1002637_R2,2024-03-12,SKU015,OUT-006,1,25000,MT,Credit Card,25000
TRX1002637_R3,2024-03-28,SKU015,OUT-006,1,25000,MT,Credit Card,25000
TRX1002637_R5,2024-03-24,SKU015,OUT-006,1,25000,MT,Credit Card,25000
TRX1002637_R7,2024-03-17,SKU015,OUT-006,1,25000,MT,Credit Card,25000
TRX1002637_R9,2024-03-29,SKU015,OUT-006,1,25000,MT,Credit Card,25000
TRX1001163_R1,2024-03-28,SKU015,OUT-007,4,150000,GT,Cash,125000
TRX1001163_R4,2024-03-27,SKU015,OUT-007,4,150000,GT,Cash,125000
TRX1001163_R8,2024-03-03,SKU015,OUT-007,1,150000,GT,Cash,125000
TRX1001163_R9,2024-03-26,SKU015,OUT-007,4,150000,GT,Cash,125000
TRX1002108_R3,2024-03-30,SKU015,OUT-007,1,90000,MT,Credit Card,125000
TRX1002108_R6,2024-03-22,SKU015,OUT-007,1,90000,MT,Credit Card,125000
TRX1002696_R6,2024-03-21,SKU015,OUT-008,2,55000,MT,Credit Card,35000
TRX1003245_R2,2024-03-02,SKU015,OUT-009,1,125000,GT,QRIS,75000
TRX1003245_R5,2024-03-13,SKU015,OUT-009,1,125000,GT,QRIS,75000
TRX1004036_R2,2024-03-31,SKU015,OUT-009,2,220000,MT,Cash,75000
TRX1004036_R5,2024-03-14,SKU015,OUT-009,2,220000,MT,Cash,75000
TRX1004036_R6,2024-03-28,SKU015,OUT-009,1,220000,MT,Cash,75000
TRX1004036_R8,2024-03-01,SKU015,OUT-009,1,220000,MT,Cash,75000
TRX1004036_R9,2024-03-20,SKU015,OUT-009,3,220000,MT,Cash,75000
TRX1002348_R4,2024-03-24,SKU015,OUT-010,2,250000,MT,Credit Card,125000
TRX1002348_R6,2024-03-10,SKU015,OUT-010,1,250000,MT,Credit Card,125000
TRX1003574_R4,2024-03-03,SKU015,OUT-012,2,165000,MT,QRIS,25000
TRX1003574_R5,2024-03-31,SKU015,OUT-012,1,165000,MT,QRIS,25000
TRX1003574_R9,2024-03-04,SKU015,OUT-012,2,165000,MT,QRIS,25000
TRX1002410_R1,2024-03-26,SKU015,OUT-013,3,50000,GT,Cash,125000
TRX1002410_R3,2024-03-03,SKU015,OUT-013,3,50000,GT,Cash,125000
TRX1002410_R5,2024-03-27,SKU015,OUT-013,3,50000,GT,Cash,125000
TRX1001411_R4,2024-03-24,SKU015,OUT-013,3,90000,MT,Credit Card,125000
TRX1001502_R1,2024-03-15,SKU015,OUT-014,2,90000,MT,QRIS,45000
